PartialNodeId,SubIndex,NodeValueServerTime,NodeValueSourceTime,NodeValue,NodeValueQuality,NodeValueType
2,-1,1.31757E+17,1.31757E+17,892.5,1,11
2,-1,1.31757E+17,1.31757E+17,894.5,1,11
2,-1,1.31757E+17,1.31757E+17,895.2,1,11
2,-1,1.31757E+17,1.31757E+17,882.6,1,11
2,-1,1.31757E+17,1.31757E+17,887.1,1,11
2,-1,1.31757E+17,1.31757E+17,900.5,1,11
2,-1,1.31757E+17,1.31757E+17,877.8,1,11
2,-1,1.31757E+17,1.31757E+17,898,1,11
2,-1,1.31757E+17,1.31757E+17,813.8,1,11
2,-1,1.31757E+17,1.31757E+17,863.1,1,11
2,-1,1.31757E+17,1.31757E+17,846.6,1,11
2,-1,1.31757E+17,1.31757E+17,824.3,1,11
2,-1,1.31757E+17,1.31757E+17,829.5,1,11
2,-1,1.31757E+17,1.31757E+17,816.1,1,11
2,-1,1.31757E+17,1.31757E+17,807.2,1,11
2,-1,1.31757E+17,1.31757E+17,828.8,1,11
2,-1,1.31757E+17,1.31757E+17,856.3,1,11
2,-1,1.31757E+17,1.31757E+17,853.8,1,11
2,-1,1.31757E+17,1.31757E+17,805.4,1,11
2,-1,1.31757E+17,1.31757E+17,845.4,1,11
2,-1,1.31757E+17,1.31757E+17,849.5,1,11
2,-1,1.31757E+17,1.31757E+17,828.9,1,11
2,-1,1.31757E+17,1.31757E+17,839.6,1,11
2,-1,1.31757E+17,1.31757E+17,820.2,1,11
2,-1,1.31757E+17,1.31757E+17,872.5,1,11
2,-1,1.31757E+17,1.31757E+17,817.3,1,11
2,-1,1.31757E+17,1.31757E+17,858.3,1,11
2,-1,1.31757E+17,1.31757E+17,861.5,1,11
2,-1,1.31757E+17,1.31757E+17,886.4,1,11
2,-1,1.31757E+17,1.31757E+17,880.3,1,11
2,-1,1.31757E+17,1.31757E+17,814.1,1,11
2,-1,1.31757E+17,1.31757E+17,810.3,1,11
2,-1,1.31757E+17,1.31757E+17,807.1,1,11
2,-1,1.31757E+17,1.31757E+17,804.9,1,11
2,-1,1.31757E+17,1.31757E+17,808.9,1,11
2,-1,1.31757E+17,1.31757E+17,807.4,1,11
2,-1,1.31757E+17,1.31757E+17,798.6,1,11
2,-1,1.31757E+17,1.31757E+17,787.9,1,11
2,-1,1.31757E+17,1.31757E+17,796,1,11
2,-1,1.31757E+17,1.31757E+17,796.8,1,11
2,-1,1.31757E+17,1.31757E+17,795.7,1,11
2,-1,1.31757E+17,1.31757E+17,799.8,1,11
2,-1,1.31757E+17,1.31757E+17,806.2,1,11
2,-1,1.31757E+17,1.31757E+17,797.6,1,11
2,-1,1.31757E+17,1.31757E+17,802.5,1,11
2,-1,1.31757E+17,1.31757E+17,803.7,1,11
2,-1,1.31757E+17,1.31757E+17,792.5,1,11
2,-1,1.31757E+17,1.31757E+17,788.4,1,11
2,-1,1.31757E+17,1.31757E+17,790.5,1,11
2,-1,1.31757E+17,1.31757E+17,795.6,1,11
2,-1,1.31757E+17,1.31757E+17,791.2,1,11
2,-1,1.31757E+17,1.31757E+17,777.3,1,11
2,-1,1.31757E+17,1.31757E+17,807.4,1,11
2,-1,1.31757E+17,1.31757E+17,803.3,1,11
2,-1,1.31757E+17,1.31757E+17,823.2,1,11
2,-1,1.31757E+17,1.31757E+17,802.2,1,11
2,-1,1.31757E+17,1.31757E+17,811.6,1,11
2,-1,1.31757E+17,1.31757E+17,804.8,1,11
2,-1,1.31757E+17,1.31757E+17,789.7,1,11
2,-1,1.31757E+17,1.31757E+17,781.6,1,11
2,-1,1.31757E+17,1.31757E+17,805,1,11
2,-1,1.31757E+17,1.31757E+17,864.8,1,11
2,-1,1.31757E+17,1.31757E+17,867.6,1,11
2,-1,1.31757E+17,1.31757E+17,876.5,1,11
2,-1,1.31757E+17,1.31757E+17,873,1,11
2,-1,1.31757E+17,1.31757E+17,801.8,1,11
2,-1,1.31757E+17,1.31757E+17,793.1,1,11
2,-1,1.31757E+17,1.31757E+17,774.8,1,11
2,-1,1.31757E+17,1.31757E+17,777,1,11
2,-1,1.31757E+17,1.31757E+17,812.6,1,11
2,-1,1.31757E+17,1.31757E+17,826.4,1,11
2,-1,1.31757E+17,1.31757E+17,819.5,1,11
2,-1,1.31757E+17,1.31757E+17,875.8,1,11
2,-1,1.31757E+17,1.31757E+17,879,1,11
2,-1,1.31757E+17,1.31757E+17,888.3,1,11
2,-1,1.31757E+17,1.31757E+17,878.9,1,11
2,-1,1.31757E+17,1.31757E+17,819.4,1,11
2,-1,1.31757E+17,1.31757E+17,806.9,1,11
2,-1,1.31757E+17,1.31757E+17,797,1,11
2,-1,1.31757E+17,1.31757E+17,783.4,1,11
2,-1,1.31757E+17,1.31757E+17,765.5,1,11
2,-1,1.31757E+17,1.31757E+17,773,1,11
2,-1,1.31757E+17,1.31757E+17,774.4,1,11
2,-1,1.31757E+17,1.31757E+17,809.8,1,11
2,-1,1.31757E+17,1.31757E+17,821.4,1,11
2,-1,1.31757E+17,1.31757E+17,801.8,1,11
2,-1,1.31757E+17,1.31757E+17,814.3,1,11
2,-1,1.31757E+17,1.31757E+17,807.1,1,11
2,-1,1.31757E+17,1.31757E+17,820.6,1,11
2,-1,1.31757E+17,1.31757E+17,811,1,11
2,-1,1.31757E+17,1.31757E+17,803.8,1,11
2,-1,1.31757E+17,1.31757E+17,817.6,1,11
2,-1,1.31757E+17,1.31757E+17,808.1,1,11
2,-1,1.31757E+17,1.31757E+17,811.6,1,11
2,-1,1.31757E+17,1.31757E+17,800.6,1,11
2,-1,1.31757E+17,1.31757E+17,807.3,1,11
2,-1,1.31757E+17,1.31757E+17,803.3,1,11
2,-1,1.31757E+17,1.31757E+17,883.7,1,11
2,-1,1.31757E+17,1.31757E+17,886.4,1,11
2,-1,1.31757E+17,1.31757E+17,873.3,1,11
2,-1,1.31757E+17,1.31757E+17,808.7,1,11
2,-1,1.31757E+17,1.31757E+17,806.5,1,11
2,-1,1.31757E+17,1.31757E+17,803.6,1,11
2,-1,1.31757E+17,1.31757E+17,811.3,1,11
2,-1,1.31757E+17,1.31757E+17,799.9,1,11
2,-1,1.31757E+17,1.31757E+17,795,1,11
2,-1,1.31757E+17,1.31757E+17,798.1,1,11
2,-1,1.31757E+17,1.31757E+17,804.1,1,11
2,-1,1.31757E+17,1.31757E+17,839.9,1,11
2,-1,1.31757E+17,1.31757E+17,889.5,1,11
2,-1,1.31757E+17,1.31757E+17,812.3,1,11
2,-1,1.31757E+17,1.31757E+17,860.5,1,11
2,-1,1.31757E+17,1.31757E+17,862.7,1,11
2,-1,1.31757E+17,1.31757E+17,871.4,1,11
2,-1,1.31757E+17,1.31757E+17,874.7,1,11
2,-1,1.31757E+17,1.31757E+17,857.8,1,11
2,-1,1.31757E+17,1.31757E+17,871.8,1,11
2,-1,1.31757E+17,1.31757E+17,875.3,1,11
2,-1,1.31757E+17,1.31757E+17,874.6,1,11
2,-1,1.31757E+17,1.31757E+17,866.6,1,11
2,-1,1.31757E+17,1.31757E+17,857,1,11
2,-1,1.31757E+17,1.31757E+17,836.8,1,11
2,-1,1.31757E+17,1.31757E+17,852.5,1,11
2,-1,1.31757E+17,1.31757E+17,825.5,1,11
2,-1,1.31757E+17,1.31757E+17,819.1,1,11
2,-1,1.31757E+17,1.31757E+17,830.3,1,11
2,-1,1.31757E+17,1.31757E+17,798.4,1,11
2,-1,1.31757E+17,1.31757E+17,814.3,1,11
2,-1,1.31757E+17,1.31757E+17,801.5,1,11
2,-1,1.31757E+17,1.31757E+17,810,1,11
2,-1,1.31757E+17,1.31757E+17,796.8,1,11
2,-1,1.31757E+17,1.31757E+17,803.9,1,11
2,-1,1.31757E+17,1.31757E+17,802,1,11
2,-1,1.31757E+17,1.31757E+17,809.7,1,11
2,-1,1.31757E+17,1.31757E+17,819.7,1,11
2,-1,1.31757E+17,1.31757E+17,815,1,11
2,-1,1.31757E+17,1.31757E+17,809.2,1,11
2,-1,1.31757E+17,1.31757E+17,816.3,1,11
2,-1,1.31757E+17,1.31757E+17,805.1,1,11
2,-1,1.31757E+17,1.31757E+17,808.8,1,11
2,-1,1.31757E+17,1.31757E+17,802.1,1,11
2,-1,1.31757E+17,1.31757E+17,797.9,1,11
2,-1,1.31757E+17,1.31757E+17,790.3,1,11
2,-1,1.31757E+17,1.31757E+17,783.6,1,11
2,-1,1.31757E+17,1.31757E+17,783.8,1,11
2,-1,1.31757E+17,1.31757E+17,795.3,1,11
2,-1,1.31757E+17,1.31757E+17,776.6,1,11
2,-1,1.31757E+17,1.31757E+17,796,1,11
2,-1,1.31757E+17,1.31757E+17,786.1,1,11
2,-1,1.31757E+17,1.31757E+17,804.5,1,11
2,-1,1.31757E+17,1.31757E+17,804.3,1,11
2,-1,1.31757E+17,1.31757E+17,809.6,1,11
2,-1,1.31757E+17,1.31757E+17,880.2,1,11
2,-1,1.31757E+17,1.31757E+17,858.9,1,11
2,-1,1.31757E+17,1.31757E+17,849.5,1,11
2,-1,1.31757E+17,1.31757E+17,810.4,1,11
2,-1,1.31757E+17,1.31757E+17,807.1,1,11
2,-1,1.31757E+17,1.31757E+17,799.2,1,11
2,-1,1.31757E+17,1.31757E+17,787.4,1,11
2,-1,1.31757E+17,1.31757E+17,798.9,1,11
2,-1,1.31757E+17,1.31757E+17,819.9,1,11
2,-1,1.31757E+17,1.31757E+17,847.8,1,11
2,-1,1.31757E+17,1.31757E+17,843.5,1,11
2,-1,1.31757E+17,1.31757E+17,881,1,11
2,-1,1.31757E+17,1.31757E+17,885.2,1,11
2,-1,1.31757E+17,1.31757E+17,859.3,1,11
2,-1,1.31757E+17,1.31757E+17,773.4,1,11
2,-1,1.31757E+17,1.31757E+17,817.6,1,11
2,-1,1.31757E+17,1.31757E+17,862.5,1,11
2,-1,1.31757E+17,1.31757E+17,857.6,1,11
2,-1,1.31757E+17,1.31757E+17,824,1,11
2,-1,1.31757E+17,1.31757E+17,807.6,1,11
2,-1,1.31757E+17,1.31757E+17,792.4,1,11
2,-1,1.31757E+17,1.31757E+17,776.6,1,11
2,-1,1.31757E+17,1.31757E+17,761.9,1,11
2,-1,1.31757E+17,1.31757E+17,775.9,1,11
2,-1,1.31757E+17,1.31757E+17,774.2,1,11
2,-1,1.31757E+17,1.31757E+17,775,1,11
2,-1,1.31757E+17,1.31757E+17,808,1,11
2,-1,1.31757E+17,1.31757E+17,799.5,1,11
2,-1,1.31757E+17,1.31757E+17,835.2,1,11
2,-1,1.31757E+17,1.31757E+17,863.5,1,11
2,-1,1.31757E+17,1.31757E+17,845.7,1,11
2,-1,1.31757E+17,1.31757E+17,834.8,1,11
2,-1,1.31757E+17,1.31757E+17,836.6,1,11
2,-1,1.31757E+17,1.31757E+17,837.4,1,11
2,-1,1.31757E+17,1.31757E+17,871,1,11
2,-1,1.31757E+17,1.31757E+17,825.1,1,11
2,-1,1.31757E+17,1.31757E+17,802.7,1,11
2,-1,1.31757E+17,1.31757E+17,802.5,1,11
2,-1,1.31757E+17,1.31757E+17,813.8,1,11
2,-1,1.31757E+17,1.31757E+17,811,1,11
2,-1,1.31757E+17,1.31757E+17,810.5,1,11
2,-1,1.31757E+17,1.31757E+17,807.7,1,11
2,-1,1.31757E+17,1.31757E+17,808.5,1,11
2,-1,1.31757E+17,1.31757E+17,798.7,1,11
2,-1,1.31757E+17,1.31757E+17,812,1,11
2,-1,1.31757E+17,1.31757E+17,808.4,1,11
2,-1,1.31757E+17,1.31757E+17,805.6,1,11
2,-1,1.31757E+17,1.31757E+17,794.2,1,11
2,-1,1.31757E+17,1.31757E+17,806.2,1,11
2,-1,1.31757E+17,1.31757E+17,818.5,1,11
2,-1,1.31757E+17,1.31757E+17,803.9,1,11
2,-1,1.31757E+17,1.31757E+17,805.8,1,11
2,-1,1.31757E+17,1.31757E+17,890.1,1,11
2,-1,1.31757E+17,1.31757E+17,887.5,1,11
2,-1,1.31757E+17,1.31757E+17,853.1,1,11
2,-1,1.31757E+17,1.31757E+17,882,1,11
2,-1,1.31757E+17,1.31757E+17,868,1,11
2,-1,1.31757E+17,1.31757E+17,870.8,1,11
2,-1,1.31757E+17,1.31757E+17,869.1,1,11
2,-1,1.31757E+17,1.31757E+17,864.8,1,11
2,-1,1.31757E+17,1.31757E+17,881.8,1,11
2,-1,1.31757E+17,1.31757E+17,830.4,1,11
2,-1,1.31757E+17,1.31757E+17,804.8,1,11
2,-1,1.31757E+17,1.31757E+17,829.9,1,11
2,-1,1.31757E+17,1.31757E+17,880.8,1,11
2,-1,1.31757E+17,1.31757E+17,886,1,11
2,-1,1.31757E+17,1.31757E+17,890.5,1,11
2,-1,1.31757E+17,1.31757E+17,860.9,1,11
2,-1,1.31757E+17,1.31757E+17,863.4,1,11
2,-1,1.31757E+17,1.31757E+17,837.1,1,11
2,-1,1.31757E+17,1.31757E+17,856.9,1,11
2,-1,1.31757E+17,1.31757E+17,881.6,1,11
2,-1,1.31757E+17,1.31757E+17,875.9,1,11
2,-1,1.31757E+17,1.31757E+17,834.2,1,11
2,-1,1.31757E+17,1.31757E+17,817.3,1,11
2,-1,1.31757E+17,1.31757E+17,813.5,1,11
2,-1,1.31757E+17,1.31757E+17,812.9,1,11
2,-1,1.31757E+17,1.31757E+17,807.4,1,11
2,-1,1.31757E+17,1.31757E+17,803.7,1,11
2,-1,1.31757E+17,1.31757E+17,811.8,1,11
2,-1,1.31757E+17,1.31757E+17,806.5,1,11
2,-1,1.31757E+17,1.31757E+17,803.9,1,11
2,-1,1.31757E+17,1.31757E+17,773.1,1,11
2,-1,1.31757E+17,1.31757E+17,777.1,1,11
2,-1,1.31757E+17,1.31757E+17,803.8,1,11
2,-1,1.31757E+17,1.31757E+17,769.6,1,11
2,-1,1.31757E+17,1.31757E+17,778.5,1,11
2,-1,1.31757E+17,1.31757E+17,808.3,1,11
2,-1,1.31757E+17,1.31757E+17,813.3,1,11
2,-1,1.31757E+17,1.31757E+17,796.1,1,11
2,-1,1.31757E+17,1.31757E+17,810.8,1,11
2,-1,1.31757E+17,1.31757E+17,811.3,1,11
2,-1,1.31757E+17,1.31757E+17,809.7,1,11
2,-1,1.31757E+17,1.31757E+17,799.7,1,11
2,-1,1.31757E+17,1.31757E+17,790.2,1,11
2,-1,1.31757E+17,1.31757E+17,803.7,1,11
2,-1,1.31757E+17,1.31757E+17,787.3,1,11
2,-1,1.31757E+17,1.31757E+17,791.8,1,11
2,-1,1.31757E+17,1.31757E+17,813.5,1,11
2,-1,1.31757E+17,1.31757E+17,815.5,1,11
2,-1,1.31757E+17,1.31757E+17,823.9,1,11
2,-1,1.31757E+17,1.31757E+17,820.9,1,11
2,-1,1.31757E+17,1.31757E+17,821.8,1,11
2,-1,1.31757E+17,1.31757E+17,885.7,1,11
2,-1,1.31757E+17,1.31757E+17,884.9,1,11
2,-1,1.31757E+17,1.31757E+17,881.7,1,11
2,-1,1.31757E+17,1.31757E+17,885.7,1,11
2,-1,1.31757E+17,1.31757E+17,858.7,1,11
2,-1,1.31757E+17,1.31757E+17,804.1,1,11
2,-1,1.31757E+17,1.31757E+17,789,1,11
2,-1,1.31757E+17,1.31757E+17,877.1,1,11
2,-1,1.31757E+17,1.31757E+17,871.2,1,11
2,-1,1.31757E+17,1.31757E+17,861.2,1,11
2,-1,1.31757E+17,1.31757E+17,844.1,1,11
2,-1,1.31757E+17,1.31757E+17,807,1,11
2,-1,1.31757E+17,1.31757E+17,822,1,11
2,-1,1.31757E+17,1.31757E+17,778.2,1,11
2,-1,1.31757E+17,1.31757E+17,777.7,1,11
2,-1,1.31757E+17,1.31757E+17,799,1,11
2,-1,1.31757E+17,1.31757E+17,807.8,1,11
2,-1,1.31757E+17,1.31757E+17,799.4,1,11
2,-1,1.31757E+17,1.31757E+17,803.4,1,11
2,-1,1.31757E+17,1.31757E+17,805.2,1,11
2,-1,1.31757E+17,1.31757E+17,807.1,1,11
2,-1,1.31757E+17,1.31757E+17,787.1,1,11
2,-1,1.31757E+17,1.31757E+17,781.7,1,11
2,-1,1.31757E+17,1.31757E+17,805,1,11
2,-1,1.31757E+17,1.31757E+17,801.5,1,11
2,-1,1.31757E+17,1.31757E+17,809.1,1,11
2,-1,1.31757E+17,1.31757E+17,859.7,1,11
2,-1,1.31757E+17,1.31757E+17,857.7,1,11
2,-1,1.31757E+17,1.31757E+17,841.7,1,11
2,-1,1.31757E+17,1.31757E+17,828.3,1,11
2,-1,1.31757E+17,1.31757E+17,822.3,1,11
2,-1,1.31757E+17,1.31757E+17,815.9,1,11
2,-1,1.31757E+17,1.31757E+17,820.2,1,11
2,-1,1.31757E+17,1.31757E+17,841.7,1,11
2,-1,1.31757E+17,1.31757E+17,813.4,1,11
2,-1,1.31757E+17,1.31757E+17,812.4,1,11
2,-1,1.31757E+17,1.31757E+17,797.8,1,11
2,-1,1.31757E+17,1.31757E+17,790.3,1,11
2,-1,1.31757E+17,1.31757E+17,784,1,11
2,-1,1.31757E+17,1.31757E+17,776,1,11
2,-1,1.31757E+17,1.31757E+17,792.2,1,11
2,-1,1.31757E+17,1.31757E+17,808.7,1,11
2,-1,1.31757E+17,1.31757E+17,844.2,1,11
2,-1,1.31757E+17,1.31757E+17,808.5,1,11
2,-1,1.31757E+17,1.31757E+17,805.7,1,11
2,-1,1.31757E+17,1.31757E+17,793.6,1,11
2,-1,1.31757E+17,1.31757E+17,771.2,1,11
2,-1,1.31757E+17,1.31757E+17,775.6,1,11
2,-1,1.31757E+17,1.31757E+17,794.2,1,11
2,-1,1.31757E+17,1.31757E+17,769.3,1,11
2,-1,1.31757E+17,1.31757E+17,805.1,1,11
2,-1,1.31757E+17,1.31757E+17,895.1,1,11
2,-1,1.31757E+17,1.31757E+17,893.8,1,11
2,-1,1.31757E+17,1.31757E+17,890.9,1,11
2,-1,1.31757E+17,1.31757E+17,884.8,1,11
2,-1,1.31757E+17,1.31757E+17,884.2,1,11
2,-1,1.31757E+17,1.31757E+17,881.1,1,11
2,-1,1.31757E+17,1.31757E+17,887.4,1,11
2,-1,1.31757E+17,1.31757E+17,894.9,1,11
2,-1,1.31757E+17,1.31757E+17,807.3,1,11
2,-1,1.31757E+17,1.31757E+17,840.6,1,11
2,-1,1.31757E+17,1.31757E+17,813,1,11
2,-1,1.31757E+17,1.31757E+17,862.4,1,11
2,-1,1.31757E+17,1.31757E+17,848.1,1,11
2,-1,1.31757E+17,1.31757E+17,806.8,1,11
2,-1,1.31757E+17,1.31757E+17,846.1,1,11
2,-1,1.31757E+17,1.31757E+17,831.3,1,11
2,-1,1.31757E+17,1.31757E+17,836.9,1,11
2,-1,1.31757E+17,1.31757E+17,816.2,1,11
2,-1,1.31757E+17,1.31757E+17,822.2,1,11
2,-1,1.31757E+17,1.31757E+17,810.2,1,11
2,-1,1.31757E+17,1.31757E+17,810,1,11
2,-1,1.31757E+17,1.31757E+17,821.6,1,11
2,-1,1.31757E+17,1.31757E+17,815.8,1,11
2,-1,1.31757E+17,1.31757E+17,808,1,11
2,-1,1.31757E+17,1.31757E+17,798.7,1,11
2,-1,1.31757E+17,1.31757E+17,806.6,1,11
2,-1,1.31757E+17,1.31757E+17,798.5,1,11
2,-1,1.31757E+17,1.31757E+17,826.1,1,11
2,-1,1.31757E+17,1.31757E+17,806.3,1,11
2,-1,1.31757E+17,1.31757E+17,806.7,1,11
2,-1,1.31757E+17,1.31757E+17,808.8,1,11
2,-1,1.31757E+17,1.31757E+17,804.3,1,11
2,-1,1.31757E+17,1.31757E+17,788.2,1,11
2,-1,1.31757E+17,1.31757E+17,780.9,1,11
2,-1,1.31757E+17,1.31757E+17,881,1,11
2,-1,1.31757E+17,1.31757E+17,805.1,1,11
2,-1,1.31757E+17,1.31757E+17,795.8,1,11
2,-1,1.31757E+17,1.31757E+17,803.1,1,11
2,-1,1.31757E+17,1.31757E+17,795.7,1,11
2,-1,1.31757E+17,1.31757E+17,798.4,1,11
2,-1,1.31757E+17,1.31757E+17,801,1,11
2,-1,1.31757E+17,1.31757E+17,797,1,11
2,-1,1.31757E+17,1.31757E+17,792.4,1,11
2,-1,1.31757E+17,1.31757E+17,795,1,11
2,-1,1.31757E+17,1.31757E+17,881.8,1,11
2,-1,1.31757E+17,1.31757E+17,876.4,1,11
2,-1,1.31757E+17,1.31757E+17,872.7,1,11
2,-1,1.31757E+17,1.31757E+17,827,1,11
2,-1,1.31757E+17,1.31757E+17,824,1,11
2,-1,1.31757E+17,1.31757E+17,805,1,11
2,-1,1.31757E+17,1.31757E+17,805.8,1,11
2,-1,1.31757E+17,1.31757E+17,810.5,1,11
2,-1,1.31757E+17,1.31757E+17,814.3,1,11
2,-1,1.31757E+17,1.31757E+17,775.6,1,11
2,-1,1.31757E+17,1.31757E+17,771.6,1,11
2,-1,1.31757E+17,1.31757E+17,789,1,11
2,-1,1.31757E+17,1.31757E+17,796.8,1,11
2,-1,1.31757E+17,1.31757E+17,784.1,1,11
2,-1,1.31757E+17,1.31757E+17,793.6,1,11
2,-1,1.31757E+17,1.31757E+17,786.9,1,11
2,-1,1.31757E+17,1.31757E+17,795,1,11
2,-1,1.31757E+17,1.31757E+17,782.7,1,11
2,-1,1.31757E+17,1.31757E+17,786,1,11
2,-1,1.31757E+17,1.31757E+17,839,1,11
2,-1,1.31757E+17,1.31757E+17,823,1,11
2,-1,1.31757E+17,1.31757E+17,826.3,1,11
2,-1,1.31757E+17,1.31757E+17,810.1,1,11
2,-1,1.31757E+17,1.31757E+17,809.6,1,11
2,-1,1.31757E+17,1.31757E+17,806.5,1,11
2,-1,1.31757E+17,1.31757E+17,796.3,1,11
2,-1,1.31757E+17,1.31757E+17,767.7,1,11
2,-1,1.31757E+17,1.31757E+17,803.2,1,11
2,-1,1.31757E+17,1.31757E+17,790,1,11
2,-1,1.31757E+17,1.31757E+17,801.9,1,11
2,-1,1.31757E+17,1.31757E+17,829.5,1,11
2,-1,1.31757E+17,1.31757E+17,884.3,1,11
2,-1,1.31757E+17,1.31757E+17,816.9,1,11
2,-1,1.31757E+17,1.31757E+17,822.5,1,11
2,-1,1.31757E+17,1.31757E+17,812.1,1,11
2,-1,1.31757E+17,1.31757E+17,816.5,1,11
2,-1,1.31757E+17,1.31757E+17,818.3,1,11
2,-1,1.31757E+17,1.31757E+17,825.4,1,11
2,-1,1.31757E+17,1.31757E+17,885.1,1,11
2,-1,1.31757E+17,1.31757E+17,865.6,1,11
2,-1,1.31757E+17,1.31757E+17,864.8,1,11
2,-1,1.31757E+17,1.31757E+17,808.5,1,11
2,-1,1.31757E+17,1.31757E+17,807.7,1,11
2,-1,1.31757E+17,1.31757E+17,873.4,1,11
2,-1,1.31757E+17,1.31757E+17,829.4,1,11
2,-1,1.31757E+17,1.31757E+17,828.4,1,11
